datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,humidity,precip,windgust,windspeed,sealevelpressure,visibility,severerisk,conditionClear,conditionPartiallyCloudy,conditionOvercast,conditionRain,windirCat,fecha,severeriskCat
2014-03-27,26.5,18.7,22.2,26.5,18.7,22.2,78.3,1.0,38.9,29.9,1017.1,10.2,0.0,0,1,0,1,Este,2014-03-27,Bajo
2014-03-28,25.3,19.5,21.9,25.3,19.5,21.9,87.2,36.03,,17.6,1011.9,8.5,0.0,0,1,0,1,Norte,2014-03-28,Bajo
2014-03-29,29.3,17.0,22.6,30.8,17.0,22.9,80.7,0.0,,24.1,1009.4,12.3,0.0,0,1,0,0,Norte,2014-03-29,Bajo
2014-03-30,25.0,18.0,21.5,25.0,18.0,21.5,88.1,16.087,51.8,29.5,1003.5,10.2,0.0,0,0,1,1,Norte,2014-03-30,Bajo
2014-03-31,20.5,16.0,18.6,20.5,16.0,18.6,69.4,13.288,37.1,36.4,1017.6,10.7,0.0,0,1,0,1,Sur,2014-03-31,Bajo
2014-04-01,23.0,17.0,20.1,23.0,17.0,20.1,73.1,0.0,40.7,29.5,1024.6,9.8,0.0,0,1,0,0,Este,2014-04-01,Bajo
2014-04-02,24.1,17.9,21.0,24.1,17.9,21.0,74.2,0.0,37.1,29.5,1024.2,9.9,0.0,0,1,0,0,Este,2014-04-02,Bajo
2014-04-03,28.0,18.0,22.1,28.9,18.0,22.2,75.5,0.3,,29.9,1019.8,10.2,0.0,0,1,0,1,Este,2014-04-03,Bajo
2014-04-04,28.1,2.0,22.4,29.9,-2.5,22.4,79.9,0.1,,24.1,1016.4,10.0,0.0,0,1,0,1,Este,2014-04-04,Bajo
2014-04-05,24.6,21.0,22.3,24.6,21.0,22.3,91.9,1.645,,16.6,1015.1,8.3,0.0,0,0,1,1,Este,2014-04-05,Bajo
2014-04-06,25.1,21.0,22.3,25.1,21.0,22.3,88.1,0.078,,24.1,1014.8,8.0,0.0,0,0,1,1,Este,2014-04-06,Bajo
2014-04-07,24.0,20.8,22.5,24.0,20.8,22.5,87.8,0.026,55.4,33.5,1011.3,9.9,0.0,0,0,1,1,Este,2014-04-07,Bajo
2014-04-08,24.0,16.0,20.1,24.0,16.0,20.1,91.4,38.087,,35.3,1004.0,8.7,0.0,0,1,0,1,Norte,2014-04-08,Bajo
2014-04-09,21.5,14.0,17.2,21.5,14.0,17.2,75.9,0.261,,34.5,1007.1,10.2,0.0,0,1,0,1,Oeste,2014-04-09,Bajo
2014-04-10,23.7,11.8,17.3,23.7,11.8,17.3,78.2,0.0,,11.2,1014.4,9.7,0.0,0,1,0,0,Norte,2014-04-10,Bajo
2014-04-11,20.5,15.0,17.9,20.5,15.0,17.9,79.1,4.0,,22.4,1014.7,9.1,0.0,0,1,0,1,Este,2014-04-11,Bajo
2014-04-12,18.1,9.0,15.7,18.1,4.9,15.5,75.9,67.593,67.2,48.2,1005.8,8.3,0.0,0,1,0,1,Oeste,2014-04-12,Bajo
2014-04-13,18.0,10.8,14.8,18.0,10.8,14.8,79.1,12.404,61.2,38.9,1015.4,9.3,0.0,0,1,0,1,Oeste,2014-04-13,Bajo
2014-04-14,17.0,10.5,13.8,17.0,10.5,13.8,78.1,5.174,,13.0,1020.8,9.7,0.0,0,1,0,1,Oeste,2014-04-14,Bajo
2014-04-15,21.5,8.2,14.2,21.5,6.6,13.8,73.3,0.0,,23.2,1017.8,11.9,0.0,0,1,0,0,Norte,2014-04-15,Bajo
2014-04-16,24.0,10.2,16.5,24.0,10.2,16.5,77.1,0.0,,19.6,1013.9,9.2,0.0,0,1,0,0,Norte,2014-04-16,Bajo
2014-04-17,24.1,11.0,17.5,24.1,11.0,17.5,78.2,0.0,,18.4,1013.0,7.4,0.0,0,1,0,0,Oeste,2014-04-17,Bajo
2014-04-18,19.0,12.0,16.1,19.0,12.0,16.1,70.6,0.0,,18.4,1014.5,10.1,0.0,0,1,0,0,Sur,2014-04-18,Bajo
2014-04-19,20.0,8.2,14.0,20.0,8.2,14.0,78.3,0.0,,16.5,1018.4,9.4,0.0,0,1,0,0,Sur,2014-04-19,Bajo
2014-04-20,20.2,11.5,15.8,20.2,11.5,15.8,79.7,0.0,,16.7,1020.4,10.0,0.0,0,1,0,0,Este,2014-04-20,Bajo
2014-04-21,20.5,13.0,16.2,20.5,13.0,16.2,76.6,0.0,,22.3,1017.7,10.0,0.0,0,1,0,0,Sur,2014-04-21,Bajo
2014-04-22,17.5,9.0,14.1,17.5,9.0,14.1,65.9,0.0,,22.3,1020.9,10.0,0.0,0,1,0,0,Sur,2014-04-22,Bajo
2014-04-23,19.1,6.0,12.9,19.1,5.1,12.7,73.7,0.0,,10.2,1021.2,8.6,0.0,1,0,0,0,Norte,2014-04-23,Bajo
2014-04-24,20.0,9.1,14.0,20.0,9.1,14.0,83.8,0.0,,18.4,1022.2,9.6,0.0,0,1,0,0,Sur,2014-04-24,Bajo
2014-04-25,17.1,10.4,14.2,17.1,10.4,14.2,68.0,0.0,,16.7,1022.7,10.1,0.0,0,1,0,0,Este,2014-04-25,Bajo
2014-04-26,19.7,8.0,14.2,19.7,8.0,14.2,75.9,0.0,,27.7,1021.9,7.4,0.0,0,1,0,0,Este,2014-04-26,Bajo
2014-04-27,22.0,11.4,16.5,22.0,11.4,16.5,68.9,0.0,48.6,29.7,1020.9,10.3,0.0,0,1,0,0,Este,2014-04-27,Bajo
2014-04-28,22.0,15.0,17.9,22.0,15.0,17.9,78.6,0.0,,22.3,1018.9,10.0,0.0,0,1,0,0,Norte,2014-04-28,Bajo
2014-04-29,20.0,15.0,17.5,20.0,15.0,17.5,93.1,3.897,,22.3,1016.0,6.9,0.0,0,1,0,1,Este,2014-04-29,Bajo
2014-04-30,20.5,16.0,17.8,20.5,16.0,17.8,92.2,59.661,,17.5,1010.4,6.9,0.0,0,1,0,1,Este,2014-04-30,Bajo
2014-05-01,18.0,12.0,16.0,18.0,12.0,16.0,89.4,0.164,42.5,24.1,1006.2,7.3,0.0,0,1,0,1,Oeste,2014-05-01,Bajo
2014-05-02,22.0,10.0,15.8,22.0,10.0,15.8,79.6,0.0,,15.6,1014.1,9.4,0.0,0,1,0,0,Norte,2014-05-02,Bajo
2014-05-03,19.5,12.5,16.2,19.5,12.5,16.2,85.4,0.0,,13.3,1014.7,8.9,0.0,0,1,0,0,Norte,2014-05-03,Bajo
2014-05-04,20.5,15.0,17.4,20.5,15.0,17.4,93.0,0.0,,14.9,1014.4,6.7,0.0,0,1,0,0,Sur,2014-05-04,Bajo
2014-05-05,19.8,13.0,16.8,19.8,13.0,16.8,88.9,0.0,,14.8,1016.8,7.0,0.0,0,1,0,0,Este,2014-05-05,Bajo
2014-05-06,20.5,16.0,17.8,20.5,16.0,17.8,88.2,0.085,,13.3,1016.4,9.0,0.0,0,1,0,1,Sur,2014-05-06,Bajo
2014-05-07,20.0,12.0,15.7,20.0,12.0,15.7,93.5,0.009,,13.8,1018.1,4.2,0.0,0,1,0,1,Norte,2014-05-07,Bajo
2014-05-08,17.5,14.0,15.5,17.5,14.0,15.5,87.6,0.0,,23.5,1017.6,6.6,0.0,0,0,1,0,Sur,2014-05-08,Bajo
2014-05-09,18.1,14.0,15.8,18.1,14.0,15.8,79.9,5.07,,23.2,1021.1,9.9,0.0,0,1,0,1,Este,2014-05-09,Bajo
2014-05-10,20.6,9.2,14.9,20.6,9.2,14.9,75.3,0.0,,24.3,1022.8,10.8,0.0,0,1,0,0,Este,2014-05-10,Bajo
2014-05-11,19.7,13.0,15.8,19.7,13.0,15.8,82.2,0.2,,18.4,1020.4,10.0,0.0,0,0,1,1,Este,2014-05-11,Bajo
2014-05-12,18.2,15.0,16.6,18.2,15.0,16.6,93.8,4.992,,13.0,1015.4,6.4,0.0,0,0,1,1,Este,2014-05-12,Bajo
2014-05-13,19.0,12.0,15.4,19.0,12.0,15.4,93.1,4.351,,13.9,1014.9,4.6,0.0,0,1,0,1,Oeste,2014-05-13,Bajo
2014-05-14,20.5,10.5,15.5,20.5,10.5,15.5,84.8,0.5,,19.4,1015.5,9.2,0.0,0,1,0,1,Norte,2014-05-14,Bajo
2014-05-15,18.9,13.0,15.5,18.9,13.0,15.5,86.5,19.438,,24.1,1015.6,9.2,0.0,0,1,0,1,Sur,2014-05-15,Bajo
2014-05-16,15.6,8.5,13.0,15.6,8.5,13.0,66.3,0.0,,15.8,1018.0,10.5,0.0,1,0,0,0,Este,2014-05-16,Bajo
2014-05-17,15.5,9.0,12.7,15.5,7.7,12.6,74.2,4.541,,23.4,1016.1,9.3,0.0,0,1,0,1,Oeste,2014-05-17,Bajo
2014-05-18,15.0,9.0,12.3,15.0,9.0,12.3,73.4,0.0,,18.4,1017.8,10.6,0.0,0,1,0,0,Oeste,2014-05-18,Bajo
2014-05-19,15.5,8.5,11.6,15.5,8.5,11.5,88.6,0.818,,9.4,1019.6,8.2,0.0,0,1,0,1,Oeste,2014-05-19,Bajo
2014-05-20,15.5,6.0,11.2,15.5,6.0,11.2,87.0,3.082,,13.0,1018.6,6.4,0.0,0,1,0,1,Este,2014-05-20,Bajo
2014-05-21,15.0,11.0,12.9,15.0,11.0,12.9,89.2,23.447,33.5,27.9,1008.7,8.5,0.0,0,0,1,1,Este,2014-05-21,Bajo
2014-05-22,15.0,12.0,13.2,15.0,12.0,13.2,82.3,24.385,54.4,35.3,1010.8,7.4,0.0,0,1,0,1,Oeste,2014-05-22,Bajo
2014-05-23,12.1,4.0,9.7,12.1,1.2,9.1,74.0,0.0,46.4,33.5,1023.6,10.0,0.0,0,1,0,0,Oeste,2014-05-23,Bajo
2014-05-24,15.0,4.0,8.8,15.0,1.6,7.8,81.1,0.0,40.7,25.2,1020.9,10.1,0.0,0,1,0,0,Oeste,2014-05-24,Bajo
2014-05-25,16.5,4.0,9.5,16.5,2.2,8.6,79.8,0.0,,20.2,1017.7,9.1,0.0,0,1,0,0,Norte,2014-05-25,Bajo
2014-05-26,15.5,6.0,10.5,15.5,4.0,10.0,86.1,0.0,,13.1,1018.0,10.4,0.0,0,1,0,0,Norte,2014-05-26,Bajo
2014-05-27,15.1,3.6,9.3,15.1,3.6,9.3,88.4,0.0,,7.2,1022.3,3.6,0.0,0,1,0,0,Oeste,2014-05-27,Bajo
2014-05-28,16.8,2.4,11.3,16.8,0.2,11.1,82.0,0.0,,28.8,1021.9,4.6,0.0,0,1,0,0,Norte,2014-05-28,Bajo
2014-05-29,19.1,9.0,13.5,19.1,7.0,12.9,75.7,0.0,57.2,39.0,1016.6,10.0,0.0,0,1,0,0,Norte,2014-05-29,Bajo
2014-05-30,16.0,11.5,13.7,16.0,11.5,13.7,82.9,0.5,,23.3,1015.8,7.8,0.0,0,1,0,1,Norte,2014-05-30,Bajo
2014-05-31,15.6,13.0,14.1,15.6,13.0,14.1,95.4,0.809,,22.3,1012.7,5.0,0.0,0,0,1,1,Sur,2014-05-31,Bajo
2014-06-01,15.5,8.0,12.9,15.5,6.8,12.7,80.4,0.164,,22.3,1012.6,9.1,0.0,0,1,0,1,Oeste,2014-06-01,Bajo
2014-06-02,18.0,7.0,11.3,18.0,5.4,10.6,79.0,0.0,,20.5,1014.7,8.3,0.0,0,1,0,0,Oeste,2014-06-02,Bajo
2014-06-03,19.7,5.4,12.2,19.7,3.7,11.7,68.9,0.0,,18.8,1013.4,11.3,0.0,0,1,0,0,Norte,2014-06-03,Bajo
2014-06-04,17.0,10.1,13.5,17.0,10.1,13.5,67.5,0.0,42.5,26.1,1007.5,11.7,0.0,0,1,0,0,Norte,2014-06-04,Bajo
2014-06-05,15.5,11.0,13.1,15.5,11.0,13.1,83.8,0.298,,28.6,1010.3,7.5,0.0,0,1,0,1,Sur,2014-06-05,Bajo
2014-06-06,15.0,4.6,10.3,15.0,4.6,10.3,79.1,0.0,,14.9,1013.4,7.2,0.0,0,1,0,0,Este,2014-06-06,Bajo
2014-06-07,15.6,9.0,12.2,15.6,7.0,11.9,80.5,3.008,,23.2,1008.4,7.3,0.0,0,1,0,1,Este,2014-06-07,Bajo
2014-06-08,15.5,5.5,10.7,15.5,4.4,10.2,73.4,2.086,,20.5,1011.9,10.0,0.0,0,1,0,1,Oeste,2014-06-08,Bajo
2014-06-09,17.5,8.0,11.4,17.5,5.1,10.6,59.7,0.0,48.2,34.5,1019.2,10.2,0.0,0,1,0,0,Oeste,2014-06-09,Bajo
2014-06-10,20.4,5.0,11.7,20.4,2.4,11.0,68.3,0.0,,24.4,1022.1,11.3,0.0,0,1,0,0,Norte,2014-06-10,Bajo
2014-06-11,17.5,12.0,14.3,17.5,12.0,14.3,78.3,10.0,46.4,28.9,1013.9,10.7,0.0,0,1,0,1,Norte,2014-06-11,Bajo
2014-06-12,23.7,14.0,18.5,23.7,14.0,18.5,80.4,32.106,74.2,45.4,1006.2,9.3,0.0,0,1,0,1,Norte,2014-06-12,Bajo
2014-06-13,14.1,7.0,11.3,14.1,7.0,11.3,79.5,2.916,38.9,50.8,1020.1,9.6,0.0,0,1,0,1,Oeste,2014-06-13,Bajo
2014-06-14,14.0,3.5,8.8,14.0,1.6,8.3,78.8,0.0,,14.8,1027.9,7.3,0.0,0,1,0,0,Este,2014-06-14,Bajo
2014-06-15,17.7,4.0,11.2,17.7,2.1,10.6,79.6,0.0,,28.1,1023.2,10.0,0.0,0,1,0,0,Norte,2014-06-15,Bajo
2014-06-16,14.0,6.1,12.0,14.0,6.1,12.0,88.9,4.359,,20.2,1020.9,7.3,0.0,0,1,0,1,Oeste,2014-06-16,Bajo
2014-06-17,19.0,5.5,11.9,19.0,5.5,11.9,71.9,0.164,,20.5,1023.4,5.2,0.0,0,1,0,1,Oeste,2014-06-17,Bajo
2014-06-18,11.1,8.0,10.0,11.1,5.6,9.4,63.8,0.0,,24.1,1029.5,10.0,0.0,0,1,0,0,Oeste,2014-06-18,Bajo
2014-06-19,12.9,2.0,7.8,12.9,-0.3,6.7,75.3,0.0,,19.4,1028.7,10.1,0.0,0,1,0,0,Norte,2014-06-19,Bajo
2014-06-20,16.1,2.5,8.2,16.1,-0.6,7.2,70.7,0.0,,17.8,1023.4,9.7,0.0,1,0,0,0,Norte,2014-06-20,Bajo
2014-06-21,17.1,4.8,10.1,17.1,2.2,9.1,66.5,0.0,,23.3,1020.5,13.7,0.0,0,1,0,0,Norte,2014-06-21,Bajo
2014-06-22,18.0,9.8,12.9,18.0,7.3,12.8,82.1,0.0,37.1,24.2,1015.8,9.4,0.0,0,1,0,0,Norte,2014-06-22,Bajo
2014-06-23,15.6,11.9,13.8,15.6,11.9,13.8,95.1,8.818,,11.2,1014.3,4.8,0.0,0,1,0,1,Norte,2014-06-23,Bajo
2014-06-24,13.1,8.0,10.8,13.1,8.0,10.8,95.6,15.091,,14.8,1017.4,2.6,0.0,0,0,1,1,Sur,2014-06-24,Bajo
2014-06-25,12.6,8.5,10.1,12.6,6.9,9.6,91.4,0.087,,18.4,1017.9,4.7,0.0,0,1,0,1,Este,2014-06-25,Bajo
2014-06-26,15.0,4.0,10.2,15.0,4.0,10.0,86.0,0.0,,13.8,1020.2,7.5,0.0,0,1,0,0,Sur,2014-06-26,Bajo
2014-06-27,14.1,4.0,9.4,14.1,4.0,9.1,88.6,0.0,,13.8,1025.9,4.9,0.0,0,1,0,0,Sur,2014-06-27,Bajo
2014-06-28,12.5,1.5,6.7,12.5,-0.2,6.1,95.4,0.026,,13.1,1028.8,3.8,0.0,0,1,0,1,Sur,2014-06-28,Bajo
2014-06-29,14.1,9.0,11.4,14.1,7.7,11.1,90.5,0.371,,23.5,1022.9,9.5,0.0,0,1,0,1,Sur,2014-06-29,Bajo
2014-06-30,13.5,10.0,11.5,13.5,7.9,11.3,89.0,0.0,,24.1,1017.0,9.4,0.0,0,1,0,0,Sur,2014-06-30,Bajo
2014-07-01,11.5,9.0,10.5,11.5,8.0,10.3,80.4,0.0,,13.3,1017.1,10.1,0.0,0,1,0,0,Oeste,2014-07-01,Bajo
2014-07-02,13.9,6.5,9.8,13.9,6.2,9.3,82.1,0.0,,16.5,1016.2,10.1,0.0,0,1,0,0,Este,2014-07-02,Bajo
2014-07-03,18.0,8.0,11.2,18.0,8.0,11.1,85.8,0.0,,22.7,1016.3,7.7,0.0,0,1,0,0,Norte,2014-07-03,Bajo
2014-07-04,13.1,8.0,11.2,13.1,6.8,11.0,93.5,0.0,,24.1,1016.3,4.8,0.0,0,1,0,0,Este,2014-07-04,Bajo
2014-07-05,17.7,11.0,15.1,17.7,11.0,15.1,91.6,12.878,55.4,27.7,1006.9,2.4,0.0,0,0,1,1,Norte,2014-07-05,Bajo
2014-07-06,10.5,6.7,8.5,10.5,2.9,5.9,82.4,0.256,63.1,46.4,1011.8,6.9,0.0,0,1,0,1,Oeste,2014-07-06,Bajo
2014-07-07,14.0,5.5,9.4,14.0,2.3,8.0,79.8,2.715,,25.9,1020.9,9.9,0.0,0,1,0,1,Oeste,2014-07-07,Bajo
2014-07-08,13.5,8.0,10.9,13.5,6.8,10.7,75.6,0.0,,16.6,1028.5,10.0,0.0,0,1,0,0,Este,2014-07-08,Bajo
2014-07-09,14.5,5.0,9.7,14.5,4.0,9.5,88.9,0.0,,20.5,1027.1,9.3,0.0,0,1,0,0,Este,2014-07-09,Bajo
2014-07-10,13.8,9.4,11.5,13.8,8.0,11.4,85.8,0.0,,21.2,1028.5,9.8,0.0,0,1,0,0,Este,2014-07-10,Bajo
2014-07-11,18.5,6.0,12.4,18.5,5.7,12.1,81.8,0.0,38.9,22.4,1025.8,10.0,0.0,1,0,0,0,Este,2014-07-11,Bajo
2014-07-12,18.4,12.0,15.2,18.4,12.0,15.2,80.7,4.0,47.5,28.8,1022.8,8.9,0.0,0,1,0,1,Este,2014-07-12,Bajo
2014-07-13,20.0,12.0,15.4,20.0,12.0,15.4,92.5,28.977,46.4,27.7,1019.2,6.4,0.0,0,1,0,1,Norte,2014-07-13,Bajo
2014-07-14,22.3,10.0,16.0,22.3,10.0,16.0,88.1,0.0,,25.9,1017.5,5.8,0.0,0,1,0,0,Este,2014-07-14,Bajo
2014-07-15,18.5,13.0,17.0,18.5,13.0,17.0,89.5,25.884,46.4,32.7,1013.5,6.4,0.0,0,0,1,1,Norte,2014-07-15,Bajo
2014-07-16,15.5,11.5,12.9,15.5,11.5,12.9,87.7,8.18,,19.5,1018.1,8.9,0.0,0,1,0,1,Sur,2014-07-16,Bajo
2014-07-17,14.0,11.5,12.3,14.0,11.5,12.3,82.7,0.0,,24.1,1019.6,10.2,0.0,0,1,0,0,Sur,2014-07-17,Bajo
2014-07-18,13.5,7.0,9.9,13.5,5.6,9.4,88.1,0.0,,24.1,1021.9,7.9,0.0,0,1,0,0,Oeste,2014-07-18,Bajo
2014-07-19,18.1,6.0,11.0,18.1,3.7,10.4,81.3,0.0,,18.4,1020.4,6.3,0.0,1,0,0,0,Norte,2014-07-19,Bajo
2014-07-20,21.0,8.0,13.6,21.0,6.4,13.1,73.1,0.0,,19.6,1018.6,11.7,0.0,0,1,0,0,Norte,2014-07-20,Bajo
2014-07-21,21.8,8.2,14.8,21.8,6.0,14.5,72.2,0.0,,18.6,1014.8,10.2,0.0,0,1,0,0,Norte,2014-07-21,Bajo
2014-07-22,14.0,12.8,13.3,14.0,12.8,13.3,92.6,23.485,,19.6,1009.7,7.0,0.0,0,0,1,1,Este,2014-07-22,Bajo
2014-07-23,13.1,10.0,11.4,13.1,10.0,11.4,81.5,0.0,50.0,31.5,1013.8,9.7,0.0,0,1,0,0,Sur,2014-07-23,Bajo
2014-07-24,12.0,5.0,9.3,12.0,3.3,8.1,62.5,0.0,,37.1,1019.9,9.1,0.0,0,1,0,0,Sur,2014-07-24,Bajo
2014-07-25,13.5,1.5,7.4,13.5,-1.5,6.0,61.9,0.0,42.5,26.0,1018.8,10.1,0.0,0,1,0,0,Norte,2014-07-25,Bajo
2014-07-26,8.5,2.0,6.8,7.0,0.5,4.3,67.1,0.0,,25.9,1022.5,9.7,0.0,0,1,0,0,Oeste,2014-07-26,Bajo
2014-07-27,11.0,0.0,5.4,11.0,-2.8,4.4,68.6,0.0,,11.2,1028.4,7.1,0.0,0,1,0,0,Norte,2014-07-27,Bajo
2014-07-28,14.0,2.9,8.0,14.0,0.3,6.4,65.6,0.0,44.3,24.2,1027.0,10.0,0.0,0,1,0,0,Este,2014-07-28,Bajo
2014-07-29,19.0,9.0,14.8,19.0,6.7,14.6,75.8,0.156,,29.5,1020.3,10.1,0.0,0,0,1,1,Norte,2014-07-29,Bajo
2014-07-30,18.5,10.9,15.1,18.5,10.9,15.1,80.1,17.187,,13.0,1018.9,6.6,0.0,0,1,0,1,Oeste,2014-07-30,Bajo
2014-07-31,21.0,11.0,14.9,21.0,11.0,14.9,85.8,0.736,,30.8,1014.2,8.0,0.0,0,1,0,1,Norte,2014-07-31,Bajo
2014-08-01,20.2,14.0,16.0,20.2,14.0,16.0,93.1,4.81,,11.0,1011.6,3.3,0.0,0,1,0,1,Sur,2014-08-01,Bajo
2014-08-02,22.5,12.7,17.4,22.5,12.7,17.4,94.6,14.0,,30.1,1006.3,4.0,0.0,0,1,0,1,Norte,2014-08-02,Bajo
2014-08-03,19.5,13.0,16.0,19.5,13.0,16.0,81.3,53.464,,16.7,1006.1,3.6,0.0,0,1,0,1,Sur,2014-08-03,Bajo
2014-08-04,14.7,6.0,11.9,14.7,4.4,11.7,63.2,0.0,46.4,29.7,1019.7,10.3,0.0,1,0,0,0,Oeste,2014-08-04,Bajo
2014-08-05,17.0,4.5,9.8,17.0,1.9,8.7,65.7,0.0,,27.0,1022.5,9.3,0.0,0,1,0,0,Norte,2014-08-05,Bajo
2014-08-06,16.0,7.0,11.8,16.0,3.4,10.8,71.9,0.0,38.9,28.4,1012.7,9.0,0.0,0,1,0,0,Norte,2014-08-06,Bajo
2014-08-07,15.0,8.0,12.1,15.0,8.0,12.0,69.9,0.0,,33.5,1021.6,10.1,0.0,1,0,0,0,Oeste,2014-08-07,Bajo
2014-08-08,16.0,5.0,9.8,16.0,3.6,9.7,72.3,0.0,,16.5,1026.9,6.4,0.0,1,0,0,0,Oeste,2014-08-08,Bajo
2014-08-09,18.0,4.0,10.7,18.0,2.1,9.9,67.8,0.0,,22.3,1019.0,9.2,0.0,1,0,0,0,Norte,2014-08-09,Bajo
2014-08-10,15.0,10.0,12.5,15.0,10.0,12.5,84.9,2.992,,22.3,1012.1,9.3,0.0,0,1,0,1,Oeste,2014-08-10,Bajo
2014-08-11,12.0,6.0,9.3,12.0,6.0,9.0,72.9,0.245,,18.4,1017.3,9.7,0.0,0,1,0,1,Sur,2014-08-11,Bajo
2014-08-12,14.0,3.0,8.7,14.0,0.5,7.7,62.2,0.0,53.6,33.5,1018.7,11.3,0.0,0,1,0,0,Oeste,2014-08-12,Bajo
2014-08-13,13.5,6.0,9.7,13.5,5.1,8.5,44.3,0.0,48.2,30.2,1026.6,12.5,0.0,1,0,0,0,Oeste,2014-08-13,Bajo
2014-08-14,21.6,2.5,10.5,21.6,-1.4,9.4,49.6,0.0,,32.4,1023.8,6.9,0.0,0,1,0,0,Norte,2014-08-14,Bajo
2014-08-15,18.7,3.5,11.1,18.7,-0.5,10.0,53.5,0.0,,23.3,1024.9,10.4,0.0,0,1,0,0,Norte,2014-08-15,Bajo
2014-08-16,18.1,6.0,11.5,18.1,3.2,10.8,83.6,0.0,,20.5,1023.8,5.4,0.0,0,1,0,0,Norte,2014-08-16,Bajo
2014-08-17,22.1,7.0,13.9,22.1,5.6,13.5,81.9,0.0,,13.0,1022.9,4.7,0.0,1,0,0,0,Norte,2014-08-17,Bajo
2014-08-18,25.0,10.0,16.7,25.0,10.0,16.7,77.2,0.0,,18.4,1018.9,9.3,0.0,1,0,0,0,Norte,2014-08-18,Bajo
2014-08-19,23.5,9.5,15.9,23.5,8.3,15.9,78.1,0.0,,18.4,1018.6,10.4,0.0,1,0,0,0,Norte,2014-08-19,Bajo
2014-08-20,25.1,12.0,17.5,25.1,12.0,17.5,75.8,0.0,,21.6,1017.7,13.7,0.0,1,0,0,0,Norte,2014-08-20,Bajo
2014-08-21,29.5,14.9,20.8,29.3,14.9,20.8,72.9,0.0,,18.4,1013.4,10.5,0.0,0,1,0,0,Norte,2014-08-21,Bajo
2014-08-22,24.5,15.0,19.1,24.5,15.0,19.1,77.9,0.0,,29.1,1013.1,8.7,0.0,0,1,0,0,Este,2014-08-22,Bajo
2014-08-23,26.0,14.0,19.4,26.0,14.0,19.4,76.6,0.0,54.3,33.5,1005.6,8.8,0.0,0,1,0,0,Norte,2014-08-23,Bajo
2014-08-24,22.0,13.0,17.3,22.0,13.0,17.3,90.4,0.026,,27.7,1000.5,5.8,0.0,0,1,0,1,Oeste,2014-08-24,Bajo
2014-08-25,12.0,8.5,9.5,12.0,3.8,6.6,79.5,20.212,92.5,57.5,1002.0,8.4,0.0,0,0,1,1,Oeste,2014-08-25,Bajo
2014-08-26,10.5,8.5,9.3,10.5,4.0,6.0,82.7,18.777,77.8,48.2,1009.0,7.7,0.0,0,0,1,1,Oeste,2014-08-26,Bajo
2014-08-27,9.0,7.5,8.2,6.5,4.2,5.4,67.3,0.0,46.4,37.1,1019.9,10.0,0.0,0,0,1,0,Oeste,2014-08-27,Bajo
2014-08-28,11.9,6.5,9.0,11.9,5.3,8.1,71.8,0.0,,14.9,1022.9,11.8,0.0,0,1,0,0,Sur,2014-08-28,Bajo
2014-08-29,17.1,4.5,10.6,17.1,2.4,9.9,78.1,0.0,,16.6,1020.9,10.5,0.0,0,1,0,0,Este,2014-08-29,Bajo
2014-08-30,19.5,6.0,12.8,19.5,5.1,12.3,83.8,0.0,,17.9,1015.6,7.8,0.0,0,1,0,0,Este,2014-08-30,Bajo
2014-08-31,17.5,10.5,13.4,17.5,10.5,13.4,89.0,1.724,,16.8,1012.1,5.6,0.0,0,1,0,1,Oeste,2014-08-31,Bajo
2014-09-01,17.5,11.0,13.6,17.5,11.0,13.6,87.7,0.409,,22.3,1014.1,6.4,0.0,0,0,1,1,Este,2014-09-01,Bajo
2014-09-02,18.1,13.0,14.9,18.1,13.0,14.9,86.1,1.921,46.4,27.7,1013.4,9.6,0.0,0,0,1,1,Este,2014-09-02,Bajo
2014-09-03,19.9,13.9,16.6,19.9,13.9,16.6,81.2,2.008,,31.5,1019.2,9.6,0.0,0,1,0,1,Este,2014-09-03,Bajo
2014-09-04,20.5,14.0,16.9,20.5,14.0,16.9,70.8,0.0,58.8,37.8,1022.0,10.1,0.0,0,1,0,0,Este,2014-09-04,Bajo
2014-09-05,21.0,14.8,17.2,21.0,14.8,17.2,79.4,1.137,46.4,28.1,1016.0,10.0,0.0,0,1,0,1,Este,2014-09-05,Bajo
2014-09-06,19.0,11.0,15.3,19.0,11.0,15.3,87.7,38.995,53.3,35.4,1009.8,8.3,0.0,0,1,0,1,Oeste,2014-09-06,Bajo
2014-09-07,20.1,8.0,14.0,20.1,6.2,13.6,69.4,0.044,,24.2,1016.7,10.0,0.0,0,1,0,1,Norte,2014-09-07,Bajo
2014-09-08,24.0,9.8,16.8,24.0,8.5,16.7,67.6,0.0,,16.6,1014.6,14.1,0.0,0,1,0,0,Norte,2014-09-08,Bajo
2014-09-09,21.5,11.0,16.2,21.5,11.0,16.2,83.8,36.383,64.8,50.2,1004.8,8.1,0.0,0,0,1,1,Oeste,2014-09-09,Bajo
2014-09-10,16.5,9.0,12.7,16.5,7.0,12.6,65.6,3.837,,25.9,1013.5,10.2,0.0,0,1,0,1,Oeste,2014-09-10,Bajo
2014-09-11,18.0,6.0,12.5,18.0,5.9,12.3,62.2,0.0,,18.3,1019.2,10.2,0.0,0,1,0,0,Oeste,2014-09-11,Bajo
